,facility_code,step,slot_expanded
36479,264149,step3,0.0
36480,875648,step1,0.0
36481,875648,step2,0.0
36482,875648,step3,0.0
36483,813347,step1,0.0
36484,813347,step2,0.0
36485,813347,step3,0.0
36486,875316,step1,-0.0
36487,875316,step2,-0.0
36488,875316,step3,-0.0
36489,670663,step1,-0.0
36490,670663,step2,-0.0
36491,670663,step3,-0.0
36492,229797,step1,-0.0
36493,229797,step2,-0.0
36494,229797,step3,-0.0
36495,808132,step1,-0.0
36496,808132,step2,0.0
36497,808132,step3,0.0
36498,287464,step1,-0.0
36499,287464,step2,0.0
36500,287464,step3,0.0
36501,25778,step1,0.0
36502,25778,step2,0.0
36503,25778,step3,0.0
36504,278042,step1,-0.0
36505,278042,step2,-0.0
36506,278042,step3,-0.0
36507,857702,step1,-0.0
36508,857702,step2,-0.0
36509,857702,step3,-0.0
36510,42907,step1,-0.0
36511,42907,step2,-0.0
36512,42907,step3,-0.0
36513,782403,step1,0.0
36514,782403,step2,0.0
36515,782403,step3,0.0
36516,820985,step1,-0.0
36517,820985,step2,-0.0
36518,820985,step3,-0.0
36519,231439,step1,-0.0
36520,231439,step2,-0.0
36521,231439,step3,-0.0
36522,395979,step1,0.0
36523,395979,step2,0.0
36524,395979,step3,0.0
36525,321160,step1,-0.0
36526,321160,step2,0.0
36527,321160,step3,0.0
36528,41005,step1,-0.0
36529,41005,step2,-0.0
36530,41005,step3,-0.0
36531,429389,step1,-0.0
36532,429389,step2,-0.0
36533,429389,step3,-0.0
36534,873528,step1,-0.0
36535,873528,step2,-0.0
36536,873528,step3,-0.0
36537,693595,step1,-0.0
36538,693595,step2,0.0
36539,693595,step3,0.0
36540,40203,step1,-0.0
36541,40203,step2,-0.0
36542,40203,step3,-0.0
36543,592633,step1,-0.0
36544,592633,step2,-0.0
36545,592633,step3,-0.0
36546,873416,step1,-0.0
36547,873416,step2,-0.0
36548,873416,step3,-0.0
36549,156512,step1,0.0
36550,156512,step2,0.0
36551,156512,step3,0.0
36552,891439,step1,-0.0
36553,891439,step2,-0.0
36554,891439,step3,-0.0
36555,888798,step1,0.0
36556,888798,step2,0.0
36557,888798,step3,0.0
36558,659512,step1,0.0
36559,659512,step2,0.0
36560,659512,step3,0.0
36561,843748,step1,0.0
36562,843748,step2,0.0
36563,843748,step3,0.0
36564,427911,step1,-0.0
36565,427911,step2,-0.0
36566,427911,step3,-0.0
36567,555176,step1,0.0
36568,555176,step2,0.0
36569,555176,step3,0.0
36570,894815,step1,-0.0
36571,894815,step2,0.0
36572,894815,step3,0.0
36573,919509,step1,0.0
36574,919509,step2,-0.0
36575,919509,step3,-0.0
36576,907425,step1,0.0
36577,907425,step2,0.0
36578,907425,step3,0.0
36579,645514,step1,0.0
36580,645514,step2,0.0
36581,645514,step3,0.0
36582,363807,step1,0.0
36583,363807,step2,0.0
36584,363807,step3,0.0
36585,912056,step1,1.0
36586,912056,step2,0.0
36587,912056,step3,0.0
36588,889800,step1,-0.0
36589,889800,step2,0.0
36590,889800,step3,0.0
36591,41487,step1,-0.0
36592,41487,step2,-0.0
36593,41487,step3,-0.0
36594,909351,step1,-0.0
36595,909351,step2,0.0
36596,909351,step3,0.0
36597,913452,step1,-0.0
36598,913452,step2,0.0
36599,913452,step3,0.0
36600,42999,step1,0.0
36601,42999,step2,0.0
36602,42999,step3,0.0
36603,103130,step1,0.0
36604,103130,step2,0.0
36605,103130,step3,0.0
36606,409927,step1,-0.0
36607,409927,step2,0.0
36608,409927,step3,0.0
36609,849336,step1,-0.0
36610,849336,step2,0.0
36611,849336,step3,0.0
36612,812201,step1,0.0
36613,812201,step2,0.0
36614,812201,step3,0.0
36615,624443,step1,-0.0
36616,624443,step2,0.0
36617,624443,step3,0.0
36618,223798,step1,0.0
36619,223798,step2,0.0
36620,223798,step3,0.0
36621,41114,step1,-0.0
36622,41114,step2,0.0
36623,41114,step3,0.0
36624,368993,step1,0.0
36625,368993,step2,0.0
36626,368993,step3,0.0
36627,365538,step1,0.0
36628,365538,step2,0.0
36629,365538,step3,0.0
36630,654111,step1,0.0
36631,654111,step2,0.0
36632,654111,step3,0.0
36633,208220,step1,0.0
36634,208220,step2,0.0
36635,208220,step3,0.0
36636,115371,step1,0.0
36637,115371,step2,0.0
36638,115371,step3,0.0
36639,803001,step1,6.0
36640,803001,step2,0.0
36641,803001,step3,0.0
36642,313413,step1,-0.0
36643,313413,step2,0.0
36644,313413,step3,0.0
36645,43464,step1,0.0
36646,43464,step2,0.0
36647,43464,step3,0.0
36648,744316,step1,-0.0
36649,744316,step2,0.0
36650,744316,step3,0.0
36651,37296,step1,-0.0
36652,37296,step2,0.0
36653,37296,step3,0.0
36654,737000,step1,0.0
36655,737000,step2,0.0
36656,737000,step3,0.0
36657,266149,step1,0.0
36658,266149,step2,0.0
36659,266149,step3,0.0
36660,794132,step1,-0.0
36661,794132,step2,0.0
36662,794132,step3,0.0
36663,851125,step1,0.0
36664,851125,step2,0.0
36665,851125,step3,0.0
36666,486008,step1,0.0
36667,486008,step2,0.0
36668,486008,step3,0.0
36669,518567,step1,-0.0
36670,518567,step2,0.0
36671,518567,step3,0.0
36672,877875,step1,0.0
36673,877875,step2,0.0
36674,877875,step3,0.0
36675,39309,step1,6.0
36676,39309,step2,0.0
36677,39309,step3,0.0
36678,30909,step1,0.0
36679,30909,step2,0.0
36680,30909,step3,0.0
36681,868275,step1,2.0
36682,868275,step2,0.0
36683,868275,step3,0.0
36684,796192,step1,-0.0
36685,796192,step2,0.0
36686,796192,step3,0.0
36687,847346,step1,0.0
36688,847346,step2,0.0
36689,847346,step3,0.0
36690,647746,step1,0.0
36691,647746,step2,0.0
36692,647746,step3,0.0
36693,471974,step1,-0.0
36694,471974,step2,0.0
36695,471974,step3,0.0
36696,393449,step1,0.0
36697,393449,step2,0.0
36698,393449,step3,0.0
36699,374348,step1,-0.0
36700,374348,step2,0.0
36701,374348,step3,0.0
36702,208188,step1,0.0
36703,208188,step2,0.0
36704,208188,step3,0.0
36705,384716,step1,0.0
36706,384716,step2,0.0
36707,384716,step3,0.0
36708,647710,step1,0.0
36709,647710,step2,0.0
36710,647710,step3,0.0
36711,820382,step1,0.0
36712,820382,step2,0.0
36713,820382,step3,0.0
36714,41111,step1,0.0
36715,41111,step2,0.0
36716,41111,step3,0.0
36717,43800,step1,-0.0
36718,43800,step2,-0.0
36719,43800,step3,-0.0
36720,567684,step1,-0.0
36721,567684,step2,-0.0
36722,567684,step3,-0.0
36723,800628,step1,-0.0
36724,800628,step2,-0.0
36725,800628,step3,-0.0
36726,870675,step1,0.0
36727,870675,step2,0.0
36728,870675,step3,0.0
36729,761975,step1,0.0
36730,761975,step2,0.0
36731,761975,step3,0.0
36732,891619,step1,0.0
36733,891619,step2,0.0
36734,891619,step3,0.0
36735,794830,step1,0.0
36736,794830,step2,0.0
36737,794830,step3,0.0
36738,584627,step1,0.0
36739,584627,step2,0.0
36740,584627,step3,0.0
36741,911210,step1,-0.0
36742,911210,step2,-0.0
36743,911210,step3,-0.0
36744,672829,step1,0.0
36745,672829,step2,0.0
36746,672829,step3,0.0
36747,785634,step1,0.0
36748,785634,step2,0.0
36749,785634,step3,0.0
36750,676249,step1,0.0
36751,676249,step2,0.0
36752,676249,step3,0.0
36753,822545,step1,0.0
36754,822545,step2,0.0
36755,822545,step3,0.0
36756,278676,step1,0.0
36757,278676,step2,0.0
36758,278676,step3,0.0
36759,16860,step1,0.0
36760,16860,step2,0.0
36761,16860,step3,0.0
36762,10251,step1,0.0
36763,10251,step2,0.0
36764,10251,step3,0.0
36765,833625,step1,0.0
36766,833625,step2,0.0
36767,833625,step3,0.0
36768,506834,step1,0.0
36769,506834,step2,0.0
36770,506834,step3,0.0
36771,41109,step1,-0.0
36772,41109,step2,0.0
36773,41109,step3,0.0
36774,885916,step1,0.0
36775,885916,step2,0.0
36776,885916,step3,0.0
36777,726516,step1,0.0
36778,726516,step2,0.0
36779,726516,step3,0.0
36780,14769,step1,0.0
36781,14769,step2,0.0
36782,14769,step3,0.0
36783,354636,step1,0.0
36784,354636,step2,0.0
36785,354636,step3,0.0
36786,867454,step1,0.0
36787,867454,step2,0.0
36788,867454,step3,0.0
36789,313976,step1,0.0
36790,313976,step2,0.0
36791,313976,step3,0.0
36792,692059,step1,0.0
36793,692059,step2,0.0
36794,692059,step3,0.0
36795,888034,step1,0.0
36796,888034,step2,0.0
36797,888034,step3,0.0
36798,309289,step1,0.0
36799,309289,step2,0.0
36800,309289,step3,0.0
36801,888525,step1,0.0
36802,888525,step2,0.0
36803,888525,step3,0.0
36804,896366,step1,0.0
36805,896366,step2,0.0
36806,896366,step3,0.0
36807,778561,step1,-0.0
36808,778561,step2,-0.0
36809,778561,step3,-0.0
36810,349859,step1,0.0
36811,349859,step2,0.0
36812,349859,step3,0.0
36813,43591,step1,0.0
36814,43591,step2,0.0
36815,43591,step3,0.0
36816,809874,step1,0.0
36817,809874,step2,0.0
36818,809874,step3,0.0
36819,891723,step1,0.0
36820,891723,step2,0.0
36821,891723,step3,0.0
36822,140822,step1,0.0
36823,140822,step2,0.0
36824,140822,step3,0.0
36825,325035,step1,0.0
36826,325035,step2,0.0
36827,325035,step3,0.0
36828,260857,step1,0.0
36829,260857,step2,0.0
36830,260857,step3,0.0
36831,902559,step1,-0.0
36832,902559,step2,-0.0
36833,902559,step3,-0.0
36834,297785,step1,0.0
36835,297785,step2,0.0
36836,297785,step3,0.0
36837,283114,step1,6.0
36838,283114,step2,-0.0
36839,283114,step3,-0.0
36840,44457,step1,-0.0
36841,44457,step2,0.0
36842,44457,step3,0.0
36843,28297,step1,0.0
36844,28297,step2,0.0
36845,28297,step3,0.0
36846,191758,step1,0.0
36847,191758,step2,0.0
36848,191758,step3,0.0
36849,512796,step1,-0.0
36850,512796,step2,0.0
36851,512796,step3,0.0
36852,773349,step1,-0.0
36853,773349,step2,0.0
36854,773349,step3,0.0
36855,43968,step1,11.0
36856,43968,step2,5.0
36857,43968,step3,2.0
36858,887,step1,0.0
36859,887,step2,0.0
36860,887,step3,0.0
36861,794988,step1,-0.0
36862,794988,step2,0.0
36863,794988,step3,0.0
36864,907054,step1,0.0
36865,907054,step2,0.0
36866,907054,step3,0.0
36867,890693,step1,2.0
36868,890693,step2,-0.0
36869,890693,step3,-0.0
36870,865316,step1,0.0
36871,865316,step2,0.0
36872,865316,step3,0.0
36873,809228,step1,0.0
36874,809228,step2,0.0
36875,809228,step3,0.0
36876,135331,step1,-0.0
36877,135331,step2,-0.0
36878,135331,step3,-0.0
36879,791498,step1,-0.0
36880,791498,step2,-0.0
36881,791498,step3,-0.0
36882,686623,step1,4.0
36883,686623,step2,0.0
36884,686623,step3,-0.0
36885,45069,step1,4.0
36886,45069,step2,-0.0
36887,45069,step3,-0.0
36888,14174,step1,0.0
36889,14174,step2,0.0
36890,14174,step3,0.0
36891,854602,step1,0.0
36892,854602,step2,0.0
36893,854602,step3,0.0
36894,783753,step1,-0.0
36895,783753,step2,0.0
36896,783753,step3,0.0
36897,477980,step1,-0.0
36898,477980,step2,0.0
36899,477980,step3,0.0
36900,22987,step1,0.0
36901,22987,step2,0.0
36902,22987,step3,0.0
36903,848112,step1,0.0
36904,848112,step2,0.0
36905,848112,step3,0.0
36906,921227,step1,-0.0
36907,921227,step2,0.0
36908,921227,step3,0.0
36909,919528,step1,0.0
36910,919528,step2,0.0
36911,919528,step3,0.0
36912,888303,step1,9.0
36913,888303,step2,4.0
36914,888303,step3,-0.0
36915,897277,step1,-0.0
36916,897277,step2,0.0
36917,897277,step3,0.0
36918,165669,step1,0.0
36919,165669,step2,0.0
36920,165669,step3,0.0
36921,330729,step1,0.0
36922,330729,step2,0.0
36923,330729,step3,0.0
36924,853715,step1,0.0
36925,853715,step2,0.0
36926,853715,step3,0.0
36927,849130,step1,0.0
36928,849130,step2,0.0
36929,849130,step3,0.0
36930,891282,step1,0.0
36931,891282,step2,0.0
36932,891282,step3,0.0
36933,41014,step1,-0.0
36934,41014,step2,-0.0
36935,41014,step3,-0.0
36936,19666,step1,0.0
36937,19666,step2,0.0
36938,19666,step3,0.0
36939,877454,step1,0.0
36940,877454,step2,0.0
36941,877454,step3,0.0
36942,851420,step1,0.0
36943,851420,step2,0.0
36944,851420,step3,0.0
36945,481946,step1,0.0
36946,481946,step2,0.0
36947,481946,step3,0.0
36948,8291,step1,-0.0
36949,8291,step2,0.0
36950,8291,step3,0.0
36951,917146,step1,-0.0
36952,917146,step2,0.0
36953,917146,step3,0.0
36954,921484,step1,0.0
36955,921484,step2,0.0
36956,921484,step3,0.0
36957,865950,step1,-0.0
36958,865950,step2,0.0
36959,865950,step3,0.0
36960,804305,step1,-0.0
36961,804305,step2,0.0
36962,804305,step3,0.0
36963,827592,step1,-0.0
36964,827592,step2,0.0
36965,827592,step3,0.0
36966,499040,step1,-0.0
36967,499040,step2,-0.0
36968,499040,step3,-0.0
36969,45211,step1,0.0
36970,45211,step2,0.0
36971,45211,step3,0.0
36972,115012,step1,0.0
36973,115012,step2,0.0
36974,115012,step3,0.0
36975,44022,step1,13.0
36976,44022,step2,2.0
36977,44022,step3,-0.0
36978,266764,step1,5.0
36979,266764,step2,-0.0
36980,266764,step3,-0.0
36981,879845,step1,-0.0
36982,879845,step2,0.0
36983,879845,step3,0.0
36984,813265,step1,1.0
36985,813265,step2,-0.0
36986,813265,step3,-0.0
36987,260194,step1,0.0
36988,260194,step2,0.0
36989,260194,step3,0.0
36990,889678,step1,-0.0
36991,889678,step2,-0.0
36992,889678,step3,-0.0
36993,44542,step1,0.0
36994,44542,step2,0.0
36995,44542,step3,0.0
36996,548210,step1,0.0
36997,548210,step2,0.0
36998,548210,step3,0.0
36999,7908,step1,0.0
37000,7908,step2,0.0
37001,7908,step3,0.0
37002,702648,step1,0.0
37003,702648,step2,0.0
37004,702648,step3,0.0
37005,852615,step1,0.0
37006,852615,step2,0.0
37007,852615,step3,0.0
37008,43568,step1,0.0
37009,43568,step2,0.0
37010,43568,step3,0.0
37011,26459,step1,0.0
37012,26459,step2,0.0
37013,26459,step3,0.0
37014,892915,step1,0.0
37015,892915,step2,0.0
37016,892915,step3,0.0
37017,825614,step1,0.0
37018,825614,step2,0.0
37019,825614,step3,0.0
37020,667862,step1,0.0
37021,667862,step2,0.0
37022,667862,step3,0.0
37023,10820,step1,0.0
37024,10820,step2,0.0
37025,10820,step3,0.0
37026,791197,step1,0.0
37027,791197,step2,0.0
37028,791197,step3,0.0
37029,44082,step1,0.0
37030,44082,step2,0.0
37031,44082,step3,0.0
37032,152685,step1,0.0
37033,152685,step2,0.0
37034,152685,step3,0.0
37035,667589,step1,0.0
37036,667589,step2,0.0
37037,667589,step3,0.0
37038,733322,step1,0.0
37039,733322,step2,0.0
37040,733322,step3,0.0
37041,444540,step1,0.0
37042,444540,step2,0.0
37043,444540,step3,0.0
37044,884887,step1,0.0
37045,884887,step2,0.0
37046,884887,step3,0.0
37047,909152,step1,0.0
37048,909152,step2,0.0
37049,909152,step3,0.0
37050,629725,step1,0.0
37051,629725,step2,0.0
37052,629725,step3,0.0
37053,425696,step1,0.0
37054,425696,step2,0.0
37055,425696,step3,0.0
37056,488,step1,0.0
37057,488,step2,0.0
37058,488,step3,0.0
37059,352941,step1,-0.0
37060,352941,step2,0.0
37061,352941,step3,0.0
37062,199979,step1,-0.0
37063,199979,step2,-0.0
37064,199979,step3,-0.0
37065,352072,step1,0.0
37066,352072,step2,0.0
37067,352072,step3,0.0
37068,866239,step1,-0.0
37069,866239,step2,-0.0
37070,866239,step3,-0.0
37071,886239,step1,0.0
37072,886239,step2,0.0
37073,886239,step3,0.0
37074,718461,step1,0.0
37075,718461,step2,0.0
37076,718461,step3,0.0
37077,467668,step1,0.0
37078,467668,step2,0.0
37079,467668,step3,0.0
37080,696751,step1,0.0
37081,696751,step2,0.0
37082,696751,step3,0.0
37083,525032,step1,0.0
37084,525032,step2,0.0
37085,525032,step3,0.0
37086,826179,step1,0.0
37087,826179,step2,0.0
37088,826179,step3,0.0
37089,5403,step1,0.0
37090,5403,step2,0.0
37091,5403,step3,0.0
37092,850451,step1,-0.0
37093,850451,step2,0.0
37094,850451,step3,0.0
37095,668038,step1,0.0
37096,668038,step2,0.0
37097,668038,step3,0.0
37098,43382,step1,15.0
37099,43382,step2,0.0
37100,43382,step3,0.0
37101,305372,step1,0.0
37102,305372,step2,0.0
37103,305372,step3,0.0
37104,844455,step1,13.0
37105,844455,step2,0.0
37106,844455,step3,0.0
37107,712069,step1,19.0
37108,712069,step2,0.0
37109,712069,step3,0.0
37110,880934,step1,-0.0
37111,880934,step2,0.0
37112,880934,step3,0.0
37113,160947,step1,-0.0
37114,160947,step2,0.0
37115,160947,step3,0.0
37116,486629,step1,0.0
37117,486629,step2,0.0
37118,486629,step3,0.0
37119,28877,step1,0.0
37120,28877,step2,0.0
37121,28877,step3,0.0
37122,109445,step1,10.0
37123,109445,step2,0.0
37124,109445,step3,0.0
37125,500307,step1,0.0
37126,500307,step2,0.0
37127,500307,step3,0.0
37128,764251,step1,13.0
37129,764251,step2,0.0
37130,764251,step3,0.0
37131,578531,step1,0.0
37132,578531,step2,0.0
37133,578531,step3,0.0
37134,148071,step1,-0.0
37135,148071,step2,0.0
37136,148071,step3,0.0
37137,207322,step1,0.0
37138,207322,step2,0.0
37139,207322,step3,0.0
37140,486576,step1,-0.0
37141,486576,step2,0.0
37142,486576,step3,0.0
37143,183741,step1,0.0
37144,183741,step2,0.0
37145,183741,step3,0.0
37146,867664,step1,0.0
37147,867664,step2,0.0
37148,867664,step3,0.0
37149,901718,step1,10.0
37150,901718,step2,0.0
37151,901718,step3,0.0
37152,920233,step1,0.0
37153,920233,step2,0.0
37154,920233,step3,0.0
37155,887883,step1,-0.0
37156,887883,step2,0.0
37157,887883,step3,0.0
37158,907021,step1,0.0
37159,907021,step2,0.0
37160,907021,step3,0.0
37161,888522,step1,0.0
37162,888522,step2,0.0
37163,888522,step3,0.0
37164,922406,step1,4.0
37165,922406,step2,0.0
37166,922406,step3,0.0
37167,884864,step1,0.0
37168,884864,step2,0.0
37169,884864,step3,0.0
37170,875558,step1,0.0
37171,875558,step2,0.0
37172,875558,step3,0.0
37173,848694,step1,0.0
37174,848694,step2,0.0
37175,848694,step3,0.0
37176,262808,step1,0.0
37177,262808,step2,-0.0
37178,262808,step3,-0.0
37179,8319,step1,-0.0
37180,8319,step2,0.0
37181,8319,step3,0.0
37182,262809,step1,-0.0
37183,262809,step2,-0.0
37184,262809,step3,-0.0
37185,252770,step1,0.0
37186,252770,step2,0.0
37187,252770,step3,0.0
37188,747161,step1,0.0
37189,747161,step2,0.0
37190,747161,step3,0.0
37191,804112,step1,-0.0
37192,804112,step2,0.0
37193,804112,step3,0.0
37194,599454,step1,-0.0
37195,599454,step2,-0.0
37196,599454,step3,-0.0
37197,350658,step1,-0.0
37198,350658,step2,-0.0
37199,350658,step3,-0.0
37200,295838,step1,-0.0
37201,295838,step2,-0.0
37202,295838,step3,-0.0
37203,866654,step1,-0.0
37204,866654,step2,-0.0
37205,866654,step3,-0.0
37206,876747,step1,0.0
37207,876747,step2,0.0
37208,876747,step3,0.0
37209,42111,step1,0.0
37210,42111,step2,-0.0
37211,42111,step3,-0.0
37212,262636,step1,-0.0
37213,262636,step2,0.0
37214,262636,step3,0.0
37215,40896,step1,0.0
37216,40896,step2,-0.0
37217,40896,step3,-0.0
37218,850752,step1,-0.0
37219,850752,step2,-0.0
37220,850752,step3,-0.0
37221,35596,step1,0.0
37222,35596,step2,0.0
37223,35596,step3,0.0
37224,907574,step1,-0.0
37225,907574,step2,0.0
37226,907574,step3,0.0
37227,893308,step1,0.0
37228,893308,step2,0.0
37229,893308,step3,0.0
37230,901748,step1,0.0
37231,901748,step2,0.0
37232,901748,step3,0.0
37233,901209,step1,0.0
37234,901209,step2,-0.0
37235,901209,step3,-0.0
37236,907871,step1,0.0
37237,907871,step2,0.0
37238,907871,step3,0.0
37239,245338,step1,0.0
37240,245338,step2,0.0
37241,245338,step3,0.0
37242,911806,step1,2.0
37243,911806,step2,0.0
37244,911806,step3,0.0
37245,675422,step1,0.0
37246,675422,step2,0.0
37247,675422,step3,0.0
37248,2551,step1,0.0
37249,2551,step2,0.0
37250,2551,step3,0.0
37251,43452,step1,6.0
37252,43452,step2,3.0
37253,43452,step3,2.0
37254,260758,step1,8.0
37255,260758,step2,4.0
37256,260758,step3,4.0
37257,243071,step1,-0.0
37258,243071,step2,0.0
37259,243071,step3,0.0
37260,246466,step1,0.0
37261,246466,step2,0.0
37262,246466,step3,0.0
37263,433286,step1,0.0
37264,433286,step2,0.0
37265,433286,step3,0.0
37266,42630,step1,8.0
37267,42630,step2,4.0
37268,42630,step3,4.0
37269,45060,step1,6.0
37270,45060,step2,3.0
37271,45060,step3,3.0
37272,31388,step1,0.0
37273,31388,step2,0.0
37274,31388,step3,0.0
37275,914947,step1,0.0
37276,914947,step2,0.0
37277,914947,step3,0.0
37278,779093,step1,5.0
37279,779093,step2,2.0
37280,779093,step3,0.0
37281,161161,step1,0.0
37282,161161,step2,0.0
37283,161161,step3,0.0
37284,721599,step1,0.0
37285,721599,step2,0.0
37286,721599,step3,0.0
37287,146238,step1,-0.0
37288,146238,step2,0.0
37289,146238,step3,0.0
37290,364076,step1,4.0
37291,364076,step2,2.0
37292,364076,step3,0.0
37293,44427,step1,4.0
37294,44427,step2,2.0
37295,44427,step3,0.0
37296,233693,step1,-0.0
37297,233693,step2,0.0
37298,233693,step3,0.0
37299,20425,step1,0.0
37300,20425,step2,0.0
37301,20425,step3,0.0
37302,921982,step1,11.0
37303,921982,step2,-0.0
37304,921982,step3,-0.0
37305,834059,step1,-0.0
37306,834059,step2,0.0
37307,834059,step3,0.0
37308,358265,step1,-0.0
37309,358265,step2,0.0
37310,358265,step3,0.0
37311,128111,step1,0.0
37312,128111,step2,0.0
37313,128111,step3,0.0
37314,429708,step1,-0.0
37315,429708,step2,0.0
37316,429708,step3,0.0
37317,555208,step1,0.0
37318,555208,step2,0.0
37319,555208,step3,0.0
37320,39606,step1,0.0
37321,39606,step2,0.0
37322,39606,step3,0.0
37323,861479,step1,0.0
37324,861479,step2,0.0
37325,861479,step3,0.0
37326,893901,step1,0.0
37327,893901,step2,0.0
37328,893901,step3,0.0
37329,871559,step1,0.0
37330,871559,step2,0.0
37331,871559,step3,0.0
37332,629570,step1,7.0
37333,629570,step2,-0.0
37334,629570,step3,-0.0
37335,794680,step1,10.0
37336,794680,step2,1.0
37337,794680,step3,-0.0
37338,899532,step1,6.0
37339,899532,step2,-0.0
37340,899532,step3,-0.0
37341,767676,step1,-0.0
37342,767676,step2,0.0
37343,767676,step3,0.0
37344,412864,step1,-0.0
37345,412864,step2,0.0
37346,412864,step3,0.0
37347,871512,step1,0.0
37348,871512,step2,0.0
37349,871512,step3,0.0
37350,377083,step1,-0.0
37351,377083,step2,0.0
37352,377083,step3,0.0
37353,842740,step1,0.0
37354,842740,step2,0.0
37355,842740,step3,0.0
37356,39605,step1,-0.0
37357,39605,step2,-0.0
37358,39605,step3,-0.0
37359,366438,step1,0.0
37360,366438,step2,0.0
37361,366438,step3,0.0
37362,910494,step1,0.0
37363,910494,step2,0.0
37364,910494,step3,0.0
37365,926503,step1,-0.0
37366,926503,step2,0.0
37367,926503,step3,0.0
37368,308535,step1,16.0
37369,308535,step2,8.0
37370,308535,step3,8.0
37371,43074,step1,6.0
37372,43074,step2,3.0
37373,43074,step3,-0.0
37374,113817,step1,17.0
37375,113817,step2,8.0
37376,113817,step3,8.0
37377,867766,step1,0.0
37378,867766,step2,0.0
37379,867766,step3,0.0
37380,733472,step1,0.0
37381,733472,step2,0.0
37382,733472,step3,0.0
37383,639665,step1,0.0
37384,639665,step2,0.0
37385,639665,step3,0.0
37386,530741,step1,0.0
37387,530741,step2,0.0
37388,530741,step3,0.0
37389,911728,step1,11.0
37390,911728,step2,5.0
37391,911728,step3,-0.0
37392,922686,step1,4.0
37393,922686,step2,2.0
37394,922686,step3,-0.0
37395,910773,step1,0.0
37396,910773,step2,0.0
37397,910773,step3,0.0
37398,893459,step1,3.0
37399,893459,step2,1.0
37400,893459,step3,-0.0
37401,525069,step1,0.0
37402,525069,step2,0.0
37403,525069,step3,0.0
37404,786482,step1,0.0
37405,786482,step2,0.0
37406,786482,step3,0.0
37407,596375,step1,0.0
37408,596375,step2,0.0
37409,596375,step3,0.0
37410,865348,step1,-0.0
37411,865348,step2,0.0
37412,865348,step3,0.0
37413,329297,step1,-0.0
37414,329297,step2,0.0
37415,329297,step3,0.0
37416,866469,step1,0.0
37417,866469,step2,0.0
37418,866469,step3,0.0
37419,359860,step1,0.0
37420,359860,step2,0.0
37421,359860,step3,0.0
37422,843104,step1,0.0
37423,843104,step2,-0.0
37424,843104,step3,-0.0
37425,900172,step1,-0.0
37426,900172,step2,0.0
37427,900172,step3,0.0
37428,887490,step1,-0.0
37429,887490,step2,0.0
37430,887490,step3,0.0
37431,693761,step1,0.0
37432,693761,step2,0.0
37433,693761,step3,0.0
37434,629569,step1,0.0
37435,629569,step2,-0.0
37436,629569,step3,-0.0
37437,894978,step1,0.0
37438,894978,step2,0.0
37439,894978,step3,0.0
37440,173555,step1,8.0
37441,173555,step2,4.0
37442,173555,step3,0.0
37443,375871,step1,0.0
37444,375871,step2,0.0
37445,375871,step3,0.0
37446,830475,step1,0.0
37447,830475,step2,0.0
37448,830475,step3,0.0
37449,42152,step1,8.0
37450,42152,step2,4.0
37451,42152,step3,0.0
37452,877939,step1,4.0
37453,877939,step2,2.0
37454,877939,step3,0.0
37455,39320,step1,6.0
37456,39320,step2,3.0
37457,39320,step3,0.0
37458,39315,step1,11.0
37459,39315,step2,5.0
37460,39315,step3,0.0
37461,43735,step1,4.0
37462,43735,step2,2.0
37463,43735,step3,0.0
37464,129572,step1,0.0
37465,129572,step2,0.0
37466,129572,step3,0.0
37467,843653,step1,0.0
37468,843653,step2,0.0
37469,843653,step3,0.0
37470,522157,step1,0.0
37471,522157,step2,0.0
37472,522157,step3,0.0
37473,399831,step1,10.0
37474,399831,step2,5.0
37475,399831,step3,0.0
37476,43734,step1,4.0
37477,43734,step2,2.0
37478,43734,step3,0.0
37479,741070,step1,4.0
37480,741070,step2,2.0
37481,741070,step3,0.0
37482,693908,step1,0.0
37483,693908,step2,0.0
37484,693908,step3,0.0
37485,142437,step1,3.0
37486,142437,step2,0.0
37487,142437,step3,0.0
37488,791639,step1,2.0
37489,791639,step2,0.0
37490,791639,step3,0.0
37491,482980,step1,0.0
37492,482980,step2,0.0
37493,482980,step3,0.0
37494,702279,step1,0.0
37495,702279,step2,0.0
37496,702279,step3,0.0
37497,378664,step1,5.0
37498,378664,step2,2.0
37499,378664,step3,0.0
37500,447956,step1,0.0
37501,447956,step2,0.0
37502,447956,step3,0.0
37503,43273,step1,7.0
37504,43273,step2,3.0
37505,43273,step3,0.0
37506,916251,step1,0.0
37507,916251,step2,0.0
37508,916251,step3,0.0
37509,919683,step1,0.0
37510,919683,step2,0.0
37511,919683,step3,0.0
37512,371546,step1,0.0
37513,371546,step2,0.0
37514,371546,step3,0.0
37515,867027,step1,0.0
37516,867027,step2,0.0
37517,867027,step3,0.0
37518,213827,step1,0.0
37519,213827,step2,0.0
37520,213827,step3,0.0
37521,873511,step1,0.0
37522,873511,step2,0.0
37523,873511,step3,0.0
37524,842809,step1,0.0
37525,842809,step2,0.0
37526,842809,step3,0.0
37527,865672,step1,0.0
37528,865672,step2,0.0
37529,865672,step3,0.0
37530,362345,step1,0.0
37531,362345,step2,0.0
37532,362345,step3,0.0
37533,711217,step1,0.0
37534,711217,step2,0.0
37535,711217,step3,0.0
37536,895652,step1,0.0
37537,895652,step2,0.0
37538,895652,step3,0.0
