,facility_code,category,slot_expanded
1148,244213,under5,73.0
1149,244213,over5,0.0
1150,510811,under5,0.0
1151,510811,over5,0.0
1152,675299,under5,0.0
1153,675299,over5,0.0
1154,807337,under5,0.0
1155,807337,over5,0.0
1156,871615,under5,0.0
1157,871615,over5,0.0
1158,455011,under5,0.0
1159,455011,over5,0.0
1160,224599,under5,39.0
1161,224599,over5,0.0
1162,814455,under5,0.0
1163,814455,over5,0.0
1164,670297,under5,0.0
1165,670297,over5,0.0
1166,791543,under5,0.0
1167,791543,over5,0.0
1168,741672,under5,0.0
1169,741672,over5,0.0
1170,843616,under5,0.0
1171,843616,over5,0.0
1172,601487,under5,0.0
1173,601487,over5,0.0
1174,667485,under5,0.0
1175,667485,over5,0.0
1176,799005,under5,0.0
1177,799005,over5,0.0
1178,496722,under5,0.0
1179,496722,over5,0.0
1180,709902,under5,30.0
1181,709902,over5,0.0
1182,853987,under5,22.0
1183,853987,over5,0.0
1184,730188,under5,0.0
1185,730188,over5,0.0
1186,829521,under5,0.0
1187,829521,over5,0.0
1188,687440,under5,0.0
1189,687440,over5,0.0
1190,670573,under5,0.0
1191,670573,over5,0.0
1192,813152,under5,0.0
1193,813152,over5,0.0
1194,802692,under5,0.0
1195,802692,over5,0.0
1196,836776,under5,0.0
1197,836776,over5,0.0
1198,729748,under5,0.0
1199,729748,over5,0.0
1200,586166,under5,0.0
1201,586166,over5,0.0
1202,709918,under5,36.0
1203,709918,over5,0.0
1204,825623,under5,0.0
1205,825623,over5,0.0
1206,142056,under5,0.0
1207,142056,over5,0.0
1208,451819,under5,0.0
1209,451819,over5,0.0
1210,229697,under5,0.0
1211,229697,over5,0.0
1212,392858,under5,0.0
1213,392858,over5,0.0
1214,840494,under5,0.0
1215,840494,over5,0.0
1216,882697,under5,0.0
1217,882697,over5,0.0
1218,285268,under5,49.0
1219,285268,over5,0.0
1220,845680,under5,0.0
1221,845680,over5,0.0
1222,697785,under5,0.0
1223,697785,over5,0.0
1224,739040,under5,0.0
1225,739040,over5,0.0
1226,67012,under5,0.0
1227,67012,over5,0.0
1228,51275,under5,0.0
1229,51275,over5,0.0
1230,890321,under5,0.0
1231,890321,over5,0.0
1232,907883,under5,0.0
1233,907883,over5,0.0
1234,896950,under5,0.0
1235,896950,over5,0.0
1236,910409,under5,0.0
1237,910409,over5,0.0
1238,885296,under5,0.0
1239,885296,over5,0.0
1240,905404,under5,0.0
1241,905404,over5,0.0
1242,888079,under5,0.0
1243,888079,over5,0.0
1244,915434,under5,0.0
1245,915434,over5,0.0
1246,886721,under5,0.0
1247,886721,over5,0.0
1248,900213,under5,0.0
1249,900213,over5,0.0
1250,910360,under5,0.0
1251,910360,over5,0.0
1252,901291,under5,0.0
1253,901291,over5,0.0
1254,899302,under5,0.0
1255,899302,over5,0.0
1256,907739,under5,0.0
1257,907739,over5,0.0
1258,893216,under5,0.0
1259,893216,over5,0.0
1260,885815,under5,0.0
1261,885815,over5,0.0
1262,904346,under5,0.0
1263,904346,over5,0.0
1264,886976,under5,0.0
1265,886976,over5,0.0
1266,142699,under5,0.0
1267,142699,over5,0.0
1268,849142,under5,0.0
1269,849142,over5,0.0
1270,875949,under5,0.0
1271,875949,over5,0.0
1272,869382,under5,0.0
1273,869382,over5,0.0
1274,699180,under5,0.0
1275,699180,over5,0.0
1276,880086,under5,0.0
1277,880086,over5,0.0
1278,553422,under5,0.0
1279,553422,over5,0.0
1280,817794,under5,0.0
1281,817794,over5,0.0
1282,857187,under5,0.0
1283,857187,over5,0.0
1284,675329,under5,0.0
1285,675329,over5,0.0
1286,689605,under5,0.0
1287,689605,over5,0.0
1288,225659,under5,0.0
1289,225659,over5,0.0
1290,875912,under5,0.0
1291,875912,over5,0.0
1292,751001,under5,77.0
1293,751001,over5,0.0
1294,842837,under5,0.0
1295,842837,over5,0.0
1296,330244,under5,0.0
1297,330244,over5,0.0
1298,878243,under5,0.0
1299,878243,over5,0.0
1300,545580,under5,0.0
1301,545580,over5,0.0
1302,723858,under5,0.0
1303,723858,over5,0.0
1304,669976,under5,0.0
1305,669976,over5,0.0
1306,873615,under5,0.0
1307,873615,over5,0.0
1308,853989,under5,0.0
1309,853989,over5,0.0
1310,359823,under5,52.0
1311,359823,over5,0.0
1312,670030,under5,0.0
1313,670030,over5,0.0
1314,877328,under5,0.0
1315,877328,over5,0.0
1316,789519,under5,0.0
1317,789519,over5,0.0
1318,850438,under5,0.0
1319,850438,over5,0.0
1320,846806,under5,0.0
1321,846806,over5,0.0
1322,716227,under5,0.0
1323,716227,over5,0.0
1324,669684,under5,0.0
1325,669684,over5,0.0
1326,196359,under5,0.0
1327,196359,over5,0.0
1328,839532,under5,0.0
1329,839532,over5,0.0
1330,625915,under5,0.0
1331,625915,over5,0.0
1332,101721,under5,0.0
1333,101721,over5,0.0
1334,442720,under5,0.0
1335,442720,over5,0.0
1336,458338,under5,0.0
1337,458338,over5,0.0
1338,499462,under5,0.0
1339,499462,over5,0.0
1340,709917,under5,0.0
1341,709917,over5,0.0
1342,822401,under5,0.0
1343,822401,over5,0.0
1344,838863,under5,0.0
1345,838863,over5,0.0
1346,216453,under5,0.0
1347,216453,over5,0.0
1348,502559,under5,0.0
1349,502559,over5,0.0
1350,776621,under5,0.0
1351,776621,over5,0.0
1352,71875,under5,0.0
1353,71875,over5,0.0
1354,407399,under5,0.0
1355,407399,over5,0.0
1356,680312,under5,0.0
1357,680312,over5,0.0
1358,775815,under5,0.0
1359,775815,over5,0.0
1360,832571,under5,0.0
1361,832571,over5,0.0
1362,265859,under5,0.0
1363,265859,over5,0.0
1364,51708,under5,0.0
1365,51708,over5,0.0
1366,816452,under5,0.0
1367,816452,over5,0.0
1368,641342,under5,0.0
1369,641342,over5,0.0
1370,799507,under5,0.0
1371,799507,over5,0.0
1372,363716,under5,0.0
1373,363716,over5,0.0
1374,720759,under5,15.0
1375,720759,over5,0.0
1376,435191,under5,0.0
1377,435191,over5,0.0
1378,243326,under5,0.0
1379,243326,over5,0.0
1380,688576,under5,0.0
1381,688576,over5,0.0
1382,845788,under5,0.0
1383,845788,over5,0.0
1384,791548,under5,0.0
1385,791548,over5,0.0
1386,846975,under5,0.0
1387,846975,over5,0.0
1388,901469,under5,0.0
1389,901469,over5,0.0
1390,905035,under5,0.0
1391,905035,over5,0.0
1392,890452,under5,0.0
1393,890452,over5,0.0
1394,922510,under5,0.0
1395,922510,over5,0.0
1396,890632,under5,0.0
1397,890632,over5,0.0
1398,921405,under5,0.0
1399,921405,over5,0.0
1400,896143,under5,0.0
1401,896143,over5,0.0
1402,885295,under5,0.0
1403,885295,over5,0.0
1404,918280,under5,0.0
1405,918280,over5,0.0
1406,901186,under5,0.0
1407,901186,over5,0.0
1408,905557,under5,0.0
1409,905557,over5,0.0
1410,913401,under5,0.0
1411,913401,over5,0.0
1412,902025,under5,0.0
1413,902025,over5,0.0
1414,913086,under5,0.0
1415,913086,over5,0.0
1416,908345,under5,0.0
1417,908345,over5,0.0
1418,912870,under5,0.0
1419,912870,over5,0.0
1420,900030,under5,0.0
1421,900030,over5,0.0
1422,689575,under5,8.0
1423,689575,over5,0.0
1424,807275,under5,7.0
1425,807275,over5,0.0
1426,709890,under5,21.0
1427,709890,over5,0.0
1428,191045,under5,0.0
1429,191045,over5,0.0
1430,734633,under5,0.0
1431,734633,over5,0.0
1432,66000,under5,0.0
1433,66000,over5,0.0
1434,746460,under5,0.0
1435,746460,over5,0.0
1436,878518,under5,0.0
1437,878518,over5,0.0
1438,689572,under5,7.0
1439,689572,over5,0.0
1440,607931,under5,24.0
1441,607931,over5,0.0
1442,629029,under5,13.0
1443,629029,over5,0.0
1444,221754,under5,0.0
1445,221754,over5,0.0
1446,242540,under5,12.0
1447,242540,over5,0.0
1448,709894,under5,16.0
1449,709894,over5,0.0
1450,752681,under5,0.0
1451,752681,over5,0.0
1452,709896,under5,25.0
1453,709896,over5,0.0
1454,596502,under5,0.0
1455,596502,over5,0.0
1456,282285,under5,0.0
1457,282285,over5,0.0
1458,188577,under5,0.0
1459,188577,over5,0.0
1460,67207,under5,0.0
1461,67207,over5,0.0
1462,73917,under5,50.0
1463,73917,over5,0.0
1464,859480,under5,3.0
1465,859480,over5,0.0
1466,682531,under5,49.0
1467,682531,over5,0.0
1468,255423,under5,45.0
1469,255423,over5,0.0
1470,761459,under5,40.0
1471,761459,over5,0.0
1472,921225,under5,0.0
1473,921225,over5,0.0
1474,899460,under5,38.0
1475,899460,over5,0.0
1476,900108,under5,0.0
1477,900108,over5,0.0
1478,888545,under5,3.0
1479,888545,over5,0.0
1480,899366,under5,27.0
1481,899366,over5,0.0
1482,412886,under5,0.0
1483,412886,over5,0.0
1484,670531,under5,23.0
1485,670531,over5,0.0
1486,709544,under5,0.0
1487,709544,over5,0.0
1488,791983,under5,3.0
1489,791983,over5,0.0
1490,750149,under5,1.0
1491,750149,over5,0.0
1492,108853,under5,0.0
1493,108853,over5,0.0
1494,226063,under5,34.0
1495,226063,over5,0.0
1496,835311,under5,3.0
1497,835311,over5,0.0
1498,356701,under5,20.0
1499,356701,over5,0.0
1500,878055,under5,26.0
1501,878055,over5,0.0
1502,496871,under5,0.0
1503,496871,over5,0.0
1504,133408,under5,0.0
1505,133408,over5,0.0
1506,539178,under5,0.0
1507,539178,over5,0.0
1508,312170,under5,0.0
1509,312170,over5,0.0
1510,882831,under5,3.0
1511,882831,over5,0.0
1512,805025,under5,0.0
1513,805025,over5,0.0
1514,473169,under5,0.0
1515,473169,over5,0.0
1516,613915,under5,0.0
1517,613915,over5,0.0
1518,817109,under5,0.0
1519,817109,over5,0.0
1520,803514,under5,3.0
1521,803514,over5,0.0
1522,905717,under5,0.0
1523,905717,over5,0.0
1524,818672,under5,9.0
1525,818672,over5,0.0
1526,741920,under5,0.0
1527,741920,over5,0.0
1528,127267,under5,27.0
1529,127267,over5,0.0
1530,234295,under5,0.0
1531,234295,over5,0.0
1532,752851,under5,0.0
1533,752851,over5,0.0
1534,148986,under5,0.0
1535,148986,over5,0.0
1536,620077,under5,59.0
1537,620077,over5,0.0
1538,237196,under5,0.0
1539,237196,over5,0.0
1540,906522,under5,0.0
1541,906522,over5,0.0
1542,247489,under5,0.0
1543,247489,over5,0.0
1544,571641,under5,0.0
1545,571641,over5,0.0
1546,390854,under5,0.0
1547,390854,over5,0.0
1548,709908,under5,0.0
1549,709908,over5,0.0
1550,562346,under5,0.0
1551,562346,over5,0.0
1552,843256,under5,0.0
1553,843256,over5,0.0
1554,832358,under5,0.0
1555,832358,over5,0.0
1556,263139,under5,0.0
1557,263139,over5,0.0
1558,794134,under5,0.0
1559,794134,over5,0.0
1560,668669,under5,0.0
1561,668669,over5,0.0
1562,646361,under5,0.0
1563,646361,over5,0.0
1564,869081,under5,0.0
1565,869081,over5,0.0
1566,459006,under5,0.0
1567,459006,over5,0.0
1568,830620,under5,0.0
1569,830620,over5,0.0
1570,357642,under5,0.0
1571,357642,over5,0.0
1572,406340,under5,0.0
1573,406340,over5,0.0
1574,843261,under5,48.0
1575,843261,over5,0.0
1576,52845,under5,0.0
1577,52845,over5,0.0
1578,230707,under5,0.0
1579,230707,over5,0.0
1580,671038,under5,0.0
1581,671038,over5,0.0
1582,782220,under5,0.0
1583,782220,over5,0.0
1584,66789,under5,0.0
1585,66789,over5,0.0
1586,709909,under5,18.0
1587,709909,over5,0.0
1588,879992,under5,0.0
1589,879992,over5,0.0
1590,143712,under5,0.0
1591,143712,over5,0.0
1592,338823,under5,0.0
1593,338823,over5,0.0
1594,882467,under5,0.0
1595,882467,over5,0.0
1596,902695,under5,0.0
1597,902695,over5,0.0
1598,908257,under5,0.0
1599,908257,over5,0.0
1600,900413,under5,0.0
1601,900413,over5,0.0
1602,906301,under5,0.0
1603,906301,over5,0.0
1604,893794,under5,0.0
1605,893794,over5,0.0
1606,901413,under5,0.0
1607,901413,over5,0.0
1608,887441,under5,0.0
1609,887441,over5,0.0
1610,663091,under5,0.0
1611,663091,over5,0.0
1612,654100,under5,0.0
1613,654100,over5,0.0
1614,260924,under5,0.0
1615,260924,over5,0.0
1616,72491,under5,0.0
1617,72491,over5,0.0
1618,628225,under5,0.0
1619,628225,over5,0.0
1620,250493,under5,0.0
1621,250493,over5,0.0
1622,646482,under5,0.0
1623,646482,over5,0.0
1624,113654,under5,0.0
1625,113654,over5,0.0
1626,843105,under5,0.0
1627,843105,over5,0.0
1628,868134,under5,0.0
1629,868134,over5,0.0
1630,450694,under5,0.0
1631,450694,over5,0.0
1632,827834,under5,0.0
1633,827834,over5,0.0
1634,755001,under5,0.0
1635,755001,over5,0.0
1636,344398,under5,0.0
1637,344398,over5,0.0
1638,71817,under5,0.0
1639,71817,over5,0.0
1640,758605,under5,0.0
1641,758605,over5,0.0
1642,731350,under5,0.0
1643,731350,over5,0.0
1644,806718,under5,0.0
1645,806718,over5,0.0
1646,612137,under5,0.0
1647,612137,over5,0.0
1648,164272,under5,0.0
1649,164272,over5,0.0
1650,288814,under5,0.0
1651,288814,over5,0.0
1652,66956,under5,0.0
1653,66956,over5,0.0
1654,880913,under5,0.0
1655,880913,over5,0.0
1656,712944,under5,0.0
1657,712944,over5,0.0
1658,734190,under5,0.0
1659,734190,over5,0.0
1660,683111,under5,0.0
1661,683111,over5,0.0
1662,761504,under5,0.0
1663,761504,over5,0.0
1664,290802,under5,0.0
1665,290802,over5,0.0
1666,877698,under5,0.0
1667,877698,over5,0.0
1668,749139,under5,0.0
1669,749139,over5,0.0
1670,73930,under5,27.0
1671,73930,over5,0.0
1672,836594,under5,0.0
1673,836594,over5,0.0
1674,847269,under5,0.0
1675,847269,over5,0.0
1676,837166,under5,0.0
1677,837166,over5,0.0
1678,401768,under5,0.0
1679,401768,over5,0.0
1680,877320,under5,0.0
1681,877320,over5,0.0
1682,777901,under5,0.0
1683,777901,over5,0.0
1684,837608,under5,0.0
1685,837608,over5,0.0
1686,534922,under5,0.0
1687,534922,over5,0.0
1688,872030,under5,0.0
1689,872030,over5,0.0
1690,361024,under5,0.0
1691,361024,over5,0.0
1692,72372,under5,0.0
1693,72372,over5,0.0
1694,489103,under5,0.0
1695,489103,over5,0.0
1696,783156,under5,0.0
1697,783156,over5,0.0
1698,848198,under5,0.0
1699,848198,over5,0.0
1700,233455,under5,0.0
1701,233455,over5,0.0
1702,373175,under5,0.0
1703,373175,over5,0.0
1704,618267,under5,0.0
1705,618267,over5,0.0
1706,794125,under5,0.0
1707,794125,over5,0.0
1708,687534,under5,59.0
1709,687534,over5,0.0
1710,260200,under5,0.0
1711,260200,over5,0.0
1712,872907,under5,0.0
1713,872907,over5,0.0
1714,606056,under5,0.0
1715,606056,over5,0.0
1716,657084,under5,0.0
1717,657084,over5,0.0
1718,798968,under5,0.0
1719,798968,over5,0.0
1720,253604,under5,0.0
1721,253604,over5,0.0
1722,413638,under5,0.0
1723,413638,over5,0.0
1724,367302,under5,0.0
1725,367302,over5,0.0
1726,73515,under5,28.0
1727,73515,over5,0.0
1728,489607,under5,0.0
1729,489607,over5,0.0
1730,188513,under5,0.0
1731,188513,over5,0.0
1732,518452,under5,0.0
1733,518452,over5,0.0
1734,785687,under5,0.0
1735,785687,over5,0.0
1736,682837,under5,0.0
1737,682837,over5,0.0
1738,841740,under5,0.0
1739,841740,over5,0.0
1740,825569,under5,0.0
1741,825569,over5,0.0
1742,648455,under5,0.0
1743,648455,over5,0.0
1744,903910,under5,0.0
1745,903910,over5,0.0
1746,898143,under5,0.0
1747,898143,over5,0.0
1748,907763,under5,0.0
1749,907763,over5,0.0
1750,898150,under5,0.0
1751,898150,over5,0.0
1752,916369,under5,0.0
1753,916369,over5,0.0
1754,909819,under5,0.0
1755,909819,over5,0.0
1756,903006,under5,0.0
1757,903006,over5,0.0
1758,910260,under5,0.0
1759,910260,over5,0.0
1760,917794,under5,0.0
1761,917794,over5,0.0
1762,889050,under5,0.0
1763,889050,over5,0.0
1764,908148,under5,0.0
1765,908148,over5,0.0
1766,906159,under5,0.0
1767,906159,over5,0.0
1768,920260,under5,0.0
1769,920260,over5,0.0
1770,893391,under5,0.0
1771,893391,over5,0.0
1772,889229,under5,0.0
1773,889229,over5,0.0
1774,888490,under5,0.0
1775,888490,over5,0.0
1776,890648,under5,0.0
1777,890648,over5,0.0
1778,916185,under5,0.0
1779,916185,over5,0.0
1780,911482,under5,0.0
1781,911482,over5,0.0
1782,809280,under5,0.0
1783,809280,over5,0.0
1784,857390,under5,0.0
1785,857390,over5,0.0
1786,768507,under5,26.0
1787,768507,over5,0.0
1788,893553,under5,0.0
1789,893553,over5,0.0
1790,884786,under5,0.0
1791,884786,over5,0.0
1792,74108,under5,0.0
1793,74108,over5,0.0
1794,913393,under5,0.0
1795,913393,over5,0.0
1796,902867,under5,16.0
1797,902867,over5,0.0
1798,906521,under5,0.0
1799,906521,over5,0.0
1800,889892,under5,31.0
1801,889892,over5,0.0
1802,795812,under5,0.0
1803,795812,over5,0.0
1804,741989,under5,29.0
1805,741989,over5,0.0
1806,73939,under5,0.0
1807,73939,over5,0.0
1808,709540,under5,11.0
1809,709540,over5,0.0
1810,909949,under5,0.0
1811,909949,over5,0.0
1812,122355,under5,29.0
1813,122355,over5,0.0
1814,405697,under5,0.0
1815,405697,over5,0.0
1816,186523,under5,8.0
1817,186523,over5,0.0
1818,635927,under5,0.0
1819,635927,over5,0.0
1820,71531,under5,0.0
1821,71531,over5,0.0
1822,367975,under5,0.0
1823,367975,over5,0.0
1824,863589,under5,0.0
1825,863589,over5,0.0
1826,344146,under5,0.0
1827,344146,over5,0.0
1828,427969,under5,0.0
1829,427969,over5,0.0
1830,648133,under5,0.0
1831,648133,over5,0.0
1832,104441,under5,0.0
1833,104441,over5,0.0
1834,832659,under5,32.0
1835,832659,over5,0.0
1836,552035,under5,40.0
1837,552035,over5,0.0
1838,73828,under5,39.0
1839,73828,over5,0.0
1840,689634,under5,0.0
1841,689634,over5,0.0
1842,828726,under5,0.0
1843,828726,over5,0.0
1844,459969,under5,0.0
1845,459969,over5,0.0
1846,736227,under5,60.0
1847,736227,over5,0.0
1848,400923,under5,0.0
1849,400923,over5,0.0
1850,683020,under5,0.0
1851,683020,over5,0.0
1852,101469,under5,65.0
1853,101469,over5,0.0
1854,481995,under5,0.0
1855,481995,over5,0.0
1856,573595,under5,0.0
1857,573595,over5,0.0
1858,817399,under5,0.0
1859,817399,over5,0.0
1860,538099,under5,0.0
1861,538099,over5,0.0
1862,71701,under5,0.0
1863,71701,over5,0.0
1864,487315,under5,0.0
1865,487315,over5,0.0
1866,234169,under5,0.0
1867,234169,over5,0.0
1868,172956,under5,0.0
1869,172956,over5,0.0
1870,902381,under5,0.0
1871,902381,over5,0.0
1872,889689,under5,0.0
1873,889689,over5,0.0
1874,899419,under5,0.0
1875,899419,over5,0.0
1876,895201,under5,0.0
1877,895201,over5,0.0
1878,909488,under5,0.0
1879,909488,over5,0.0
1880,379420,under5,0.0
1881,379420,over5,0.0
1882,715176,under5,0.0
1883,715176,over5,0.0
1884,500459,under5,0.0
1885,500459,over5,0.0
1886,381273,under5,18.0
1887,381273,over5,0.0
1888,847159,under5,0.0
1889,847159,over5,0.0
1890,767191,under5,0.0
1891,767191,over5,0.0
1892,882938,under5,0.0
1893,882938,over5,0.0
1894,383666,under5,0.0
1895,383666,over5,0.0
1896,672612,under5,0.0
1897,672612,over5,0.0
1898,775467,under5,0.0
1899,775467,over5,0.0
1900,852938,under5,0.0
1901,852938,over5,0.0
1902,833419,under5,26.0
1903,833419,over5,0.0
1904,111360,under5,0.0
1905,111360,over5,0.0
1906,192013,under5,48.0
1907,192013,over5,0.0
1908,800624,under5,0.0
1909,800624,over5,0.0
1910,275675,under5,0.0
1911,275675,over5,0.0
1912,892200,under5,0.0
1913,892200,over5,0.0
1914,909421,under5,0.0
1915,909421,over5,0.0
1916,897247,under5,0.0
1917,897247,over5,0.0
1918,824922,under5,0.0
1919,824922,over5,0.0
1920,656194,under5,0.0
1921,656194,over5,0.0
1922,839139,under5,0.0
1923,839139,over5,0.0
1924,625703,under5,0.0
1925,625703,over5,0.0
1926,502802,under5,0.0
1927,502802,over5,0.0
1928,426783,under5,0.0
1929,426783,over5,0.0
1930,73915,under5,0.0
1931,73915,over5,0.0
1932,830834,under5,0.0
1933,830834,over5,0.0
1934,453870,under5,0.0
1935,453870,over5,0.0
1936,700270,under5,0.0
1937,700270,over5,0.0
1938,71684,under5,0.0
1939,71684,over5,0.0
1940,426730,under5,0.0
1941,426730,over5,0.0
1942,398241,under5,0.0
1943,398241,over5,0.0
1944,585632,under5,0.0
1945,585632,over5,0.0
1946,771745,under5,0.0
1947,771745,over5,0.0
1948,72792,under5,0.0
1949,72792,over5,0.0
1950,117270,under5,0.0
1951,117270,over5,0.0
1952,811545,under5,0.0
1953,811545,over5,0.0
1954,245276,under5,0.0
1955,245276,over5,0.0
1956,128896,under5,0.0
1957,128896,over5,0.0
1958,795791,under5,42.0
1959,795791,over5,0.0
1960,860999,under5,0.0
1961,860999,over5,0.0
1962,664908,under5,0.0
1963,664908,over5,0.0
1964,72619,under5,0.0
1965,72619,over5,0.0
1966,795489,under5,0.0
1967,795489,over5,0.0
1968,874589,under5,0.0
1969,874589,over5,0.0
1970,860157,under5,0.0
1971,860157,over5,0.0
1972,878265,under5,0.0
1973,878265,over5,0.0
1974,872534,under5,0.0
1975,872534,over5,0.0
1976,669055,under5,0.0
1977,669055,over5,0.0
1978,443903,under5,0.0
1979,443903,over5,0.0
1980,856020,under5,0.0
1981,856020,over5,0.0
1982,417994,under5,0.0
1983,417994,over5,0.0
1984,667030,under5,0.0
1985,667030,over5,0.0
1986,870212,under5,0.0
1987,870212,over5,0.0
1988,827396,under5,0.0
1989,827396,over5,0.0
1990,589881,under5,0.0
1991,589881,over5,0.0
1992,507416,under5,0.0
1993,507416,over5,0.0
1994,72754,under5,0.0
1995,72754,over5,0.0
1996,870643,under5,0.0
1997,870643,over5,0.0
1998,728089,under5,0.0
1999,728089,over5,0.0
2000,502737,under5,0.0
2001,502737,over5,0.0
2002,911141,under5,0.0
2003,911141,over5,0.0
2004,919184,under5,0.0
2005,919184,over5,0.0
2006,917334,under5,0.0
2007,917334,over5,0.0
2008,883083,under5,0.0
2009,883083,over5,0.0
2010,884096,under5,0.0
2011,884096,over5,0.0
2012,894340,under5,0.0
2013,894340,over5,0.0
2014,919148,under5,0.0
2015,919148,over5,0.0
2016,892455,under5,0.0
2017,892455,over5,0.0
2018,308883,under5,0.0
2019,308883,over5,0.0
2020,72812,under5,29.0
2021,72812,over5,0.0
2022,452433,under5,0.0
2023,452433,over5,0.0
2024,557549,under5,0.0
2025,557549,over5,0.0
2026,369613,under5,0.0
2027,369613,over5,0.0
2028,775999,under5,0.0
2029,775999,over5,0.0
2030,792971,under5,0.0
2031,792971,over5,0.0
2032,522223,under5,15.0
2033,522223,over5,0.0
2034,642427,under5,0.0
2035,642427,over5,0.0
2036,122317,under5,49.0
2037,122317,over5,0.0
2038,880037,under5,0.0
2039,880037,over5,0.0
2040,454252,under5,0.0
2041,454252,over5,0.0
2042,631513,under5,0.0
2043,631513,over5,0.0
2044,720387,under5,0.0
2045,720387,over5,0.0
2046,840493,under5,0.0
2047,840493,over5,0.0
2048,804643,under5,0.0
